post_text,post_id,user_id,username,reply_to_post_num,topic_id,post_num,reply_count,created_at,updated_at,num_reads,topic_slug,forum_name
"I have erroniesly tagged a bank transaction and it is now shown with a grey cross, so cant delete and re-enter. What do I do? ",128219,10844,ronshaw,,35303,1,0,2020-05-11T14:27:32.606Z,2020-05-11T14:50:30.286Z,9,how-to-untag-a-grey-crossed-bank-transaction,quickfile
"Depends why the cross is greyed out, Essentially you just need to undo that, although rolling back a VAT return or undoing a year end might be a bit OTT for correcting a misposted purchase for example. Much easier to just credit the purchase and repost it correctly at this point. ",128220,655,Lurch,,35303,2,1,2020-05-11T14:45:41.854Z,2020-05-11T14:45:41.854Z,9,how-to-untag-a-grey-crossed-bank-transaction,quickfile
"Thanks, will create a credit and retag correctly, Ron Shaw ",128222,10844,ronshaw,2,35303,3,0,2020-05-11T14:50:27.961Z,2020-05-11T14:50:27.961Z,9,how-to-untag-a-grey-crossed-bank-transaction,quickfile
"What did you select when tagging it and what does it say when you click the green “tagged” button? The three most likely reasons I can think for a single transaction to be greyed out immediately after entering (as opposed to everything before a certain date etc) are  * you just need to reload the page - I find in particular that when I have transactions that are tagged yellow by an auto rule and I click the approve button to turn them green, the “x” is then greyed out until I refresh the page  * the transaction involves a foreign currency  * the transaction is derived from a journal, which can happen by accident if you split a “something not on the list” across multiple codes, or you tag wages and you _haven’t_ set “post net wages to balance sheet only” in your settings. Both of these create journals behind the scenes. ",128224,501,ian_roberts,,35303,4,0,2020-05-11T14:52:30.184Z,2020-05-11T14:52:30.184Z,8,how-to-untag-a-grey-crossed-bank-transaction,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128626,-1,system,,35303,5,0,2020-05-18T14:27:32.662Z,2020-05-18T14:27:32.662Z,2,how-to-untag-a-grey-crossed-bank-transaction,quickfile
"Hi,  When entering receipts today, attaching files stopped working. No warnings, can’t see that any limitations have been reached.  What could it be?  All other accounting feature working fine. ",128205,1897,fich,,35299,1,0,2020-05-11T12:34:18.127Z,2020-05-11T16:27:07.950Z,10,document-manager-attached-files,quickfile
Hi [@fich](/u/fich) How are you uploading the receipts into your account? ,128210,3328,QFMathew,,35299,2,0,2020-05-11T12:57:35.876Z,2020-05-11T12:57:35.876Z,10,document-manager-attached-files,quickfile
Hi Mathew  tried both ‘Browse & Select’ and ‘Drag & Drop’  in either case the progress bar is shown with activity commencing ,128213,1897,fich,,35299,3,1,2020-05-11T13:18:31.715Z,2020-05-11T13:18:31.715Z,10,document-manager-attached-files,quickfile
"Hi [@fich](/u/fich) Do you notice this with any particular files? If so, what format, and size are they? What web browser are you using? ",128215,3328,QFMathew,3,35299,4,0,2020-05-11T13:36:42.584Z,2020-05-11T13:36:42.584Z,9,document-manager-attached-files,quickfile
"They are all PDFs  It worked now, without any changes to the files.  Problem solved ",128240,1897,fich,,35299,5,1,2020-05-11T16:24:25.404Z,2020-05-11T16:24:25.404Z,9,document-manager-attached-files,quickfile
"Glad to hear it’s now working all OK. If you do encounter any further issues, please don’t hesitate to let us know. ",128244,3328,QFMathew,5,35299,6,0,2020-05-11T16:27:04.401Z,2020-05-11T16:27:04.401Z,8,document-manager-attached-files,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128616,-1,system,,35299,7,0,2020-05-18T12:34:21.143Z,2020-05-18T12:34:21.143Z,1,document-manager-attached-files,quickfile
"Hello The Credit control setting does not stay switched on.  When I click “Save Credit Control Preferences”, it seems to save fine. (see image 1)  But then if I leave the page and come back the setting is Disabled. (see image 2) image 1: [![qf credit control](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/2/4/24fa1716544b8026b7609531cfd11462456a3401.png)qf credit control863×835 25 KB](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/2/4/24fa1716544b8026b7609531cfd11462456a3401.png ""qf credit control"") image 2: [![qf credit control 2](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/2/e/2e30624e3429e3f69471de6c72472607d8ef7ad5.png)qf credit control 2890×636 17 KB](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/2/e/2e30624e3429e3f69471de6c72472607d8ef7ad5.png ""qf credit control 2"") ",128147,13691,syntaxlink,,35282,1,0,2020-05-09T20:32:53.141Z,2020-05-13T09:23:50.128Z,11,credit-control-setting-does-not-stay-switched-on,quickfile
Try clearing the cache. ,128164,655,Lurch,,35282,2,1,2020-05-10T12:18:47.988Z,2020-05-10T12:18:47.988Z,9,credit-control-setting-does-not-stay-switched-on,quickfile
"Why would that resolve an issue with a dynamic page? Caching is due to static content.  I have also tried this on multiple browsers, with the same problem. ",128166,13691,syntaxlink,2,35282,3,1,2020-05-10T12:39:12.925Z,2020-05-10T12:39:12.925Z,9,credit-control-setting-does-not-stay-switched-on,quickfile
"Hi [@syntaxlink](/u/syntaxlink) I’ve asked a developer to investigate this, and will come back to you shortly. ",128178,3328,QFMathew,3,35282,4,1,2020-05-10T16:41:28.902Z,2020-05-10T16:41:28.902Z,9,credit-control-setting-does-not-stay-switched-on,quickfile
have you had any news? ,128231,13691,syntaxlink,4,35282,6,1,2020-05-11T15:29:38.101Z,2020-05-11T15:29:38.101Z,9,credit-control-setting-does-not-stay-switched-on,quickfile
"Hi [@syntaxlink](/u/syntaxlink) This is still with our development team. As soon as I have an update, I’ll be sure to update you here. ",128232,3328,QFMathew,6,35282,7,1,2020-05-11T15:30:03.034Z,2020-05-11T15:30:03.034Z,9,credit-control-setting-does-not-stay-switched-on,quickfile
How can I send an overdue letter with this not working? ,128233,13691,syntaxlink,7,35282,8,2,2020-05-11T15:33:11.501Z,2020-05-11T15:33:11.501Z,9,credit-control-setting-does-not-stay-switched-on,quickfile
Hi [@syntaxlink](/u/syntaxlink) I’ve asked a developer to see if they can manually correct this on your account for you to save you waiting. I’ll update you shortly ![:slight_smile:](https://community.quickfile.co.uk/images/emoji/twitter/slight_smile.png?v=9) ,128236,3328,QFMathew,8,35282,9,0,2020-05-11T16:02:23.357Z,2020-05-11T16:02:23.357Z,9,credit-control-setting-does-not-stay-switched-on,quickfile
[@syntaxlink](/u/syntaxlink) \- Can you try now please? ,128237,3328,QFMathew,8,35282,10,0,2020-05-11T16:05:47.265Z,2020-05-11T16:05:47.265Z,9,credit-control-setting-does-not-stay-switched-on,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128571,-1,system,,35282,12,0,2020-05-16T20:44:34.068Z,2020-05-16T20:44:34.068Z,2,credit-control-setting-does-not-stay-switched-on,quickfile
I am trying to find out how much it is going to cost me if I have between 200 and 500 nominal entries. ,128230,13954,Peter_Smith,,35306,1,0,2020-05-11T15:16:37.822Z,2020-05-11T21:28:23.207Z,14,how-much-does-quickfile-cost,quickfile
"At that level it would be free of charge, but be aware that the count is _nominal entries_ , not simply sales and purchases - each fully paid up sale or purchase invoice counts as at least four or five nominal entries (depending whether or not you’re VAT registered). ",128252,501,ian_roberts,,35306,2,0,2020-05-11T18:15:54.161Z,2020-05-11T18:15:54.161Z,14,how-much-does-quickfile-cost,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128630,-1,system,,35306,3,0,2020-05-18T15:16:39.297Z,2020-05-18T15:16:39.297Z,3,how-much-does-quickfile-cost,quickfile
"Hi, I’ve noticed that some of the transactions on the company bank account don’t have a running balance figure whilst others do. Is there a reason for this? The final balance reconciles with whats in the actual bank account. Thanks ",128254,12220,06041959,,35308,1,0,2020-05-11T19:04:27.609Z,2020-05-11T21:25:44.814Z,10,bank-transactions-running-balances,quickfile
"Hi [@06041959](/u/06041959) The daily total is shown against the last transaction of the day. The transactions on QuickFile may not necessarily match the same ordering as what’s on your bank statement, so it could cause a bit of confusion if we included it for every transaction. But as long as everything balances and the balance is correct, you should be all good. ",128259,3328,QFMathew,,35308,2,0,2020-05-11T21:26:42.715Z,2020-05-11T21:26:42.715Z,9,bank-transactions-running-balances,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128642,-1,system,,35308,3,0,2020-05-18T19:04:30.399Z,2020-05-18T19:04:30.399Z,3,bank-transactions-running-balances,quickfile
"Hello everyone, Looking to transfer from Kashflow to Quickfile. I also use the Kashflow payroll addon so I know that I will have to find a new Payroll addon (will probably use the PayrollSite as recommended just for ease of integration unless others can be integrated). My year end is the end of May so am just looking at what problems I may face, is it easy to import data from Kashflow or would it be best to just transfer my figures over and start afresh. Really just trying to get a general feeling from people who may have done the same thing and hit any snags. Many thanks for your time. Jason ",128187,13976,Jason1,,35296,1,1,2020-05-11T00:06:37.336Z,2020-05-11T21:28:32.938Z,10,kashflow-to-quickfile,quickfile
"![](https://community.quickfile.co.uk/letter_avatar_proxy/v4/letter/j/b19c9b/40.png) Jason1: > will probably use the PayrollSite as recommended just for ease of > integration unless others can be integrated I use MyPAYE, I wrote my own API integration for it which I’ve posted on here previously - not quite as seamless as the payroll site, but it’s just one command line tool that I run on my laptop once per pay cycle. ",128192,501,ian_roberts,,35296,2,1,2020-05-11T08:38:02.755Z,2020-05-11T08:38:02.755Z,10,kashflow-to-quickfile,quickfile
"Hi [Jason1](https://community.quickfile.co.uk/u/Jason1),  Quickfile has not only the forum, they also have a [knowledge base](https://community.quickfile.co.uk/c/knowledgebase) with lots of information. Here is one on how to get your data into quickfile: [Importing data from another system](https://community.quickfile.co.uk/t/importing-data- from-another-system/8936)  You said your year end date is end of may. To make things easier I would finish the year in your old system, do a year end process in your old system and transfer the trial balance, your suppliers and customers to quickfile. Please remember to keep records from your old system as a evidence for you and in case HMRC is asking for it. ",128199,10457,rhc,,35296,3,0,2020-05-11T10:20:47.028Z,2020-05-11T10:20:47.028Z,10,kashflow-to-quickfile,quickfile
"I have seen that on the forums Ian on my browsing visits. How well does it work? Don’t mind running it once per payroll (I pay myself weekly, would that make a difference) if it works. Will probably transfer at my year end. Looks a robust and well used system and seems well liked when i’ve looked just generally around the internet. The company I run has it’s own company website and sells on Amazon and Ebay. Most payments are Paypal and I use Square for the credit card processing, just the odd sale on Amazon at the moment. Any problems with these sort of payments? ",128255,13976,Jason1,2,35296,4,2,2020-05-11T19:21:54.818Z,2020-05-11T19:21:54.818Z,7,kashflow-to-quickfile,quickfile
"![](https://community.quickfile.co.uk/letter_avatar_proxy/v4/letter/j/b19c9b/40.png) Jason1: > I have seen that on the forums Ian on my browsing visits. How well does it > work? Don’t mind running it once per payroll (I pay myself weekly, would > that make a difference) if it works. I use it to run a weekly payroll and I’ve been using it reliably for a couple of years now without needing to fix the code. ",128256,501,ian_roberts,4,35296,5,0,2020-05-11T19:35:00.719Z,2020-05-11T19:35:00.719Z,7,kashflow-to-quickfile,quickfile
"Hi [@Jason1](/u/jason1) Just to add in here, PayPal is a feed that we support, so you can get these imported into your QuickFile account automatically. Stripe is to become available in the near-future. ",128260,3328,QFMathew,4,35296,6,1,2020-05-11T21:27:45.020Z,2020-05-11T21:27:45.020Z,7,kashflow-to-quickfile,quickfile
What about Square which is what I use? ,128264,13976,Jason1,6,35296,7,1,2020-05-11T22:24:57.668Z,2020-05-11T22:24:57.668Z,7,kashflow-to-quickfile,quickfile
Sorry for the confusion - I meant Square is coming in the near-future. Not sure how I managed to type “Stripe” there! We already have a Stripe feed. ,128265,3328,QFMathew,7,35296,8,0,2020-05-11T22:46:02.410Z,2020-05-11T22:46:02.410Z,7,kashflow-to-quickfile,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128595,-1,system,,35296,9,0,2020-05-18T00:06:38.313Z,2020-05-18T00:06:38.313Z,1,kashflow-to-quickfile,quickfile
I did 2 invoices on my account but they did not appeared on another last time. Are there problems with mapping?  Regards ,128283,6044,awariat,,35318,1,0,2020-05-12T09:40:56.069Z,2020-05-12T10:58:04.882Z,9,mapping-invoices-dont-work,quickfile
Hi [@awariat](/u/awariat) There was a change to how this area works recently. There’s more information on this here: [Changes to the way invoices are synced between accounts](https://community.quickfile.co.uk/t/changes-to-the-way-invoices-are- synced-between-accounts/34740) ,128288,3328,QFMathew,,35318,2,0,2020-05-12T10:57:57.433Z,2020-05-12T10:57:57.433Z,9,mapping-invoices-dont-work,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128658,-1,system,,35318,3,0,2020-05-19T09:40:59.101Z,2020-05-19T09:40:59.101Z,1,mapping-invoices-dont-work,quickfile
"I started using Quickfile yesterday, so far I’m very satisfied.  I’m in the middle of issuing approx 50 invoices. They are mostly containing the same information so I’m copying and changing the client details. Yesterday the client address appeared on the invoice but today it has disappeared, just the contact name and “United Kingdom” appears instead. I’ve been into all the settings I know about with no success. Help please! ",128300,13982,bbmpro,,35322,1,0,2020-05-12T11:52:00.531Z,2020-05-12T12:02:01.226Z,7,client-address-has-disappeared-from-invoice-template,quickfile
"Hi [@bbmpro](/u/bbmpro) Is the client address actually saved against the client themselves? Even if it is, the client address itself can be overridden on an invoice-by- invoice basis, by clicking “Modify”:  ![image](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/c/4/c4ace61ce9f234d4b301b0429bd4535e47d182c9.png)  If it is blank and there’s an address saved against the client, if you modify the client, and just reselect the same one, it should re-fill the box for you. ",128301,3328,QFMathew,,35322,2,2,2020-05-12T11:56:41.512Z,2020-05-12T11:56:41.512Z,7,client-address-has-disappeared-from-invoice-template,quickfile
"Thank you Matthew, yes I entered the address in the client record under “Company name”. I will be issuing repeat invoices to each client so it wouldn’t be feasible to type in the address each time. I’m just wondering what I did differently from yesterday? ",128302,13982,bbmpro,2,35322,3,1,2020-05-12T12:00:27.765Z,2020-05-12T12:00:27.765Z,7,client-address-has-disappeared-from-invoice-template,quickfile
"sorry I just noticed your point about reselecting the client, I will try that now… ",128303,13982,bbmpro,3,35322,4,0,2020-05-12T12:01:01.695Z,2020-05-12T12:01:01.695Z,7,client-address-has-disappeared-from-invoice-template,quickfile
Problem sorted! Thank you! ,128305,13982,bbmpro,2,35322,5,0,2020-05-12T12:01:52.682Z,2020-05-12T12:01:52.682Z,8,client-address-has-disappeared-from-invoice-template,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128685,-1,system,,35322,6,0,2020-05-19T11:52:01.492Z,2020-05-19T11:52:01.492Z,2,client-address-has-disappeared-from-invoice-template,quickfile
Hi My Accountant is telling me he had the above message come up. Any ideas where I find this / resolve this please? Thank you ,128268,781,Matt,,35313,1,0,2020-05-12T07:15:32.741Z,2020-05-12T07:33:39.188Z,8,nominal-code-missing-from-a-transaction,quickfile
"Hi [@Matt](/u/matt) Where did this error appear? Are you able to upload a screenshot at all (ensuring any sensitive information is removed)? If you can’t get a screenshot, are you able to give us a few steps to try and replicate this please? ",128269,3328,QFMathew,,35313,2,1,2020-05-12T07:35:03.995Z,2020-05-12T07:35:03.995Z,8,nominal-code-missing-from-a-transaction,quickfile
Hi  Reports / Show all reports / statement of cashflows beta Thanks ,128281,781,Matt,2,35313,3,1,2020-05-12T09:25:42.447Z,2020-05-12T09:25:42.447Z,8,nominal-code-missing-from-a-transaction,quickfile
Hi [@Matt](/u/matt) Let me send you a private message to get some account details. ,128298,3328,QFMathew,3,35313,4,1,2020-05-12T11:49:20.460Z,2020-05-12T11:49:20.460Z,8,nominal-code-missing-from-a-transaction,quickfile
"Hi Matt [![image](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/2/3/235233253cbec49092cf42875c2c27516cd1aba8.png)image1070×284 21.8 KB](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/2/3/235233253cbec49092cf42875c2c27516cd1aba8.png ""image"") ",128311,781,Matt,4,35313,5,0,2020-05-12T12:57:23.646Z,2020-05-12T12:57:23.646Z,8,nominal-code-missing-from-a-transaction,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128655,-1,system,,35313,6,0,2020-05-19T07:33:44.015Z,2020-05-19T07:33:44.015Z,1,nominal-code-missing-from-a-transaction,quickfile
"When I send a purchase order and the supplier replies, the email is now coming to me via [mail@post.quickfile.co.uk](mailto:mail@post.quickfile.co.uk). I have my email entered in the ‘Routine emails reply-to address’ field in the settings and indeed emails used to come straight through to my email address. Can anyone please adevise why this might have changed? Many thanks. ",128310,11818,GLS,,35324,1,0,2020-05-12T12:53:07.424Z,2020-05-12T12:53:07.424Z,8,email-replies,quickfile
"Hi [@GLS](/u/gls) Emails were changed a short while back, but in a nutshell, each account now has a unique email address which we use for handling replies. When we send an email from your account to a client (e.g. a new invoice) we’ll accept replies to this unique email address. When we receive them, they’re forwarded straight on to you. This was changed from using any email address for the “reply-to” address, as this was being flagged up by spam filters. In some cases, clients wouldn’t receive the email which caused problems for some of our users. Likewise, when we send you an email, we’re not able to use your client’s address as a reply address, which is why we include it at the top of the email. Hope that helps! ",128321,3328,QFMathew,,35324,2,0,2020-05-12T14:27:26.030Z,2020-05-12T14:29:49.351Z,8,email-replies,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128693,-1,system,,35324,3,0,2020-05-19T12:53:09.736Z,2020-05-19T12:53:09.736Z,1,email-replies,quickfile
"We have received a covid 19 government grant, which we know counts as income and will be subject to tax if we make profit this year, but what we don’t know is as a VAT registered business, do we have to pay vat on it in this quarters return? We’ve googled this question, and not found anything helpful. Anybody know the answer please? ",127966,11278,yrtcmp,,35227,1,0,2020-05-06T17:22:02.033Z,2020-05-06T17:22:02.033Z,23,do-we-have-to-pay-vat-on-our-covid-19-government-grant,quickfile
No it’s out of scope for vat. Don’t include it in your vat return. ,127967,9383,Paul_Courtier,,35227,2,0,2020-05-06T18:29:32.423Z,2020-05-06T18:29:32.423Z,23,do-we-have-to-pay-vat-on-our-covid-19-government-grant,quickfile
"I uploaded a Santander text file. While tagging, I noticed that the reference column did not show all data and so I could not identify the transactions. I closed the tagging screen to check the transactions. When I tried to carry on tagging, I noticed that many more already tagged transactions going back two months got debagged. Is there anyway to use back up files to restore the data? ",127417,10686,zulj4mal,,35094,1,0,2020-04-30T15:46:10.155Z,2020-04-30T16:03:22.959Z,7,issues-with-uploading-santander-text-file-can-i-restore-a-back-up,quickfile
"Hi [@zulj4mal](/u/zulj4mal) The backups can be restored as an import, but wouldn’t replace or remove any existing data. If you haven’t tagged any of uploaded transactions, you can go to **More Options** and select **View Recent Batch Uploads** , where you can undo an import. ",127874,3328,QFMathew,,35094,2,0,2020-05-05T16:17:23.218Z,2020-05-05T16:17:23.218Z,5,issues-with-uploading-santander-text-file-can-i-restore-a-back-up,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128048,-1,system,,35094,3,0,2020-05-07T16:03:23.929Z,2020-05-07T16:03:23.929Z,1,issues-with-uploading-santander-text-file-can-i-restore-a-back-up,quickfile
I made a purchase through paypal without realising that part of the payment came from my paypal account. I generated a purchase invoice and paid it:  1. 10.78 paid from bank account  plus  2. 2.09 paid from petty cash (commented as paypal payment) I cannot find a way allocate the part invoice 10.78 to bank account.  Trying to tag the 10.78 it isn’t found. ,127866,13185,fopetesl,,35201,1,0,2020-05-05T16:02:35.327Z,2020-05-05T16:24:49.553Z,10,how-to-allocate-part-purchase-invoice-to-bank,quickfile
"Hi [@fopetesl](/u/fopetesl) If you’re tagging the transaction from the bank account side, you can select the **""Pay down multiple invoices or hold on account** :  ![image](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/a/7/a7d768a4a6f20bf758ef68a8960cee0dc88c4049.png) This will allow you to specify a supplier name directly and assign it to an invoice of a different value. Hope that helps. ",127876,3328,QFMathew,,35201,2,0,2020-05-05T16:24:45.878Z,2020-05-05T16:24:45.878Z,10,how-to-allocate-part-purchase-invoice-to-bank,quickfile
"OK, thank you.  It seems necessary to refresh page to see the transaction complete successfully. ",127879,13185,fopetesl,,35201,3,1,2020-05-05T16:43:10.820Z,2020-05-05T16:43:10.820Z,9,how-to-allocate-part-purchase-invoice-to-bank,quickfile
![](https://community.quickfile.co.uk/letter_avatar_proxy/v4/letter/f/ac91a4/40.png) fopetesl: > It seems necessary to refresh page to see the transaction complete > successfully. Do you mean after selecting the invoice? This shouldn’t be the case. Would you mind giving me a few steps to replicate the issue on my side please? ,127881,3328,QFMathew,3,35201,4,0,2020-05-05T16:51:02.038Z,2020-05-05T16:51:02.038Z,7,how-to-allocate-part-purchase-invoice-to-bank,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128333,-1,system,,35201,5,0,2020-05-12T16:08:07.284Z,2020-05-12T16:08:07.284Z,1,how-to-allocate-part-purchase-invoice-to-bank,quickfile
"Hi, My company is running a cash accounting scheme. I have a business client, who used to pay my VAT invoices including VAT - no trouble here, everything worked fine. They now paid an invoice without VAT, but the full net amount due. I know that that is possible in a B2B context, but I never had to process that in my books. So, how do I:  * mark the invoice as fully paid up,  * flag the invoice so that no VAT is due  * ensure that my MTD process does not falsely report undue VAT payable? Thanks,  Michel ",127838,5011,Michel,,35195,1,0,2020-05-05T13:29:44.450Z,2020-05-05T13:29:44.450Z,13,vat-invoice-paid-without-vat-how-to-account-for-that,quickfile
"Did you issue an invoice including vat? If so, why wasn’t it paid? ",127845,9383,Paul_Courtier,,35195,2,1,2020-05-05T14:06:43.366Z,2020-05-05T14:06:43.366Z,13,vat-invoice-paid-without-vat-how-to-account-for-that,quickfile
"Yes my invoice shows my company’s VAT number, the VAT rate (20% on prof. services) and the VAT amount. I have asked why they did not include the VAT but didn’t yet get an answer, only that this was intentional (on previous request). ",127847,5011,Michel,2,35195,3,1,2020-05-05T14:12:19.028Z,2020-05-05T14:12:19.028Z,13,vat-invoice-paid-without-vat-how-to-account-for-that,quickfile
Well id suggest until you get an answer as to why you hold off on tagging the payment. The answer may depend on what you do. ,127886,9383,Paul_Courtier,3,35195,4,1,2020-05-05T17:36:51.212Z,2020-05-05T17:36:51.212Z,13,vat-invoice-paid-without-vat-how-to-account-for-that,quickfile
"Thanks. In the meantime it cleared up; they will pay the VAT int he next payment run. Cheers,  Michel ",127892,5011,Michel,4,35195,5,0,2020-05-05T18:33:32.547Z,2020-05-05T18:33:32.547Z,12,vat-invoice-paid-without-vat-how-to-account-for-that,quickfile
How do i put payroll on the system ,127890,13809,Zen,,35208,1,0,2020-05-05T18:20:08.249Z,2020-05-05T18:46:09.176Z,16,how-do-i-run-payroll-on-quickfile,quickfile
"Hi [@Zen](/u/zen) QuickFile doesn’t have a Payroll module itself, but we do integrate with The Payroll Site. The guide may be of interest: [The Payroll Site - Setup](https://community.quickfile.co.uk/t/the-payroll-site-setup/8984) ",127894,3328,QFMathew,,35208,2,0,2020-05-05T18:47:02.569Z,2020-05-05T18:47:02.569Z,15,how-do-i-run-payroll-on-quickfile,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128345,-1,system,,35208,3,0,2020-05-12T18:56:21.648Z,2020-05-12T18:56:21.648Z,2,how-do-i-run-payroll-on-quickfile,quickfile
"Hi, I’m relatively new to Quickfile and was wondering if anyone can tell me if there is a way to produce the ageing reports (Debtor & Creditor) from a particular point in time? I can see this is possible with the Debtors and Creditors report but I need the ageing report to do the same. Thanks in advance. ",127915,13947,SteveMR,,35216,1,0,2020-05-06T10:28:17.499Z,2020-05-06T10:28:17.499Z,6,ageing-reports-from-a-particular-point-in-time,quickfile
Have a look at custom reports. You may be able to create one ,127916,9383,Paul_Courtier,,35216,2,0,2020-05-06T10:40:16.133Z,2020-05-06T10:40:16.133Z,5,ageing-reports-from-a-particular-point-in-time,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128371,-1,system,,35216,3,0,2020-05-13T10:40:50.038Z,2020-05-13T10:40:50.038Z,1,ageing-reports-from-a-particular-point-in-time,quickfile
Hi  We have group of small 4 companies. We are going to use quickfile just for VAT return using VAT bridging module. We do our accounts in excel. We have just bought one power user subscription. Is one power user subscription is enough to submit VAT return using bridging module for all 4 companies or do we have to pay for VAT bridging module for each company. ? We have to do one return per company. Could you please guide us if we will be able to use bridging module for all 4 companies under one power user subscription or we have to buy quickfile affinity subscription ? Thanks ,127902,13843,moazz,,35212,1,0,2020-05-05T22:43:02.184Z,2020-05-06T10:54:25.255Z,9,vat-return-using-bridging-module-for-more-than-one-company,quickfile
"Hi [@moazz](/u/moazz) For 4 different companies, you would need 4 separate accounts. But if you do this through Affinity, it will work out more cost effective. Hope this helps. ",127919,3328,QFMathew,,35212,2,0,2020-05-06T10:54:21.198Z,2020-05-06T10:54:21.198Z,6,vat-return-using-bridging-module-for-more-than-one-company,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128350,-1,system,,35212,3,0,2020-05-12T22:56:17.152Z,2020-05-12T22:56:17.152Z,1,vat-return-using-bridging-module-for-more-than-one-company,quickfile
"Hi, I have linked my business account to QF before but the link expired. This time round I enter my id but then it asks for a password that is longer than my internet banking password. Im clearly trying to log into the wrong system. I called Clydesdale and they said its because i am on retail business banking and not internet business banking. I then registered for Business banking where i got a new customer id however the same thing is happening. It takes me to a page with a password that is longer than the one set. I have logged into Clydesdale direct and my password i know does work so its not that i am entering the wrong password. Which account do i need for the open banking to work and what am i doing wrong? ",127282,12545,sambates123,,35049,1,0,2020-04-28T14:02:43.772Z,2020-04-28T14:47:20.489Z,6,clydesdale-connection,quickfile
What says the password is longer exactly? ,127284,655,Lurch,,35049,2,1,2020-04-28T14:49:08.408Z,2020-04-28T14:49:08.408Z,6,clydesdale-connection,quickfile
"It asks for more characters than my password has. For example lets say my password was “test”. The system asks for character 1, 3 and 7. I dont have 7 characters in that password. ",127285,12545,sambates123,2,35049,3,2,2020-04-28T15:01:03.079Z,2020-04-28T15:01:03.079Z,6,clydesdale-connection,quickfile
"Hi [@sambates123](/u/sambates123) Once you select the bank from the list on QuickFile, we send you over to the bank’s website. We have no control over the content on this site as the bank handles everything for security. If you’re being asked for characters that you don’t have (like in your example), it does sound like an issue, but unfortunately, only the bank would see this and be able to rectify it. ",127289,3328,QFMathew,3,35049,4,1,2020-04-28T15:06:13.920Z,2020-04-28T15:06:13.920Z,6,clydesdale-connection,quickfile
They tell me the opposite ![:disappointed_relieved:](https://community.quickfile.co.uk/images/emoji/twitter/disappointed_relieved.png?v=9) Can you at least tell me what version of open banking the quickfile system sends me to? It is retail or business banking. Apparently there is a difference. ,127290,12545,sambates123,,35049,5,0,2020-04-28T15:26:08.355Z,2020-04-28T15:26:08.355Z,6,clydesdale-connection,quickfile
"I’ve had this before and find it’s some forgotten passphrase/pin that I set up in the past and forgot about. I’ve also found the banks are very unhelpful when it comes to helping with connection/feed issues, you have to find out exactly what the problem is then ask very specific questions and then eventually someone says “oh right, that yeah” otherwise they just deny all knowledge of anything and shrug their shoulders! ",127306,655,Lurch,3,35049,6,0,2020-04-29T06:42:29.461Z,2020-04-29T06:42:29.461Z,6,clydesdale-connection,quickfile
"![](https://community.quickfile.co.uk/user_avatar/community.quickfile.co.uk/qfmathew/40/12493_2.png) QFMathew: > the bank’s website. Which one? When I used to be with Yorkshire Bank (same bank, different branding) they had “internet banking” the same as used by personal customers, or “BusinessOnline” designed for businesses. They seem to have introduced a third separate platform “Business Internet Banking” now - the question is which of the three login systems does the OB connector use? ",127309,501,ian_roberts,4,35049,7,0,2020-04-29T09:00:51.228Z,2020-04-29T09:00:51.228Z,6,clydesdale-connection,quickfile
"Their Open Banking only provides one option for us, although I’m not sure which one this is. The login page they provide to us simply asks for a customer number or username: > Your customer number’s a 10-digit number beginning with 10 or 90 and your > username’s 6 or more characters long We have reached out to Clydesdale for clarification. ",127310,3328,QFMathew,,35049,8,1,2020-04-29T09:28:56.949Z,2020-04-29T09:28:56.949Z,6,clydesdale-connection,quickfile
